SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,SessionMonth,SessionDay,Promts_Per_Min,duration_bin,Discipline_mod,StudentLevel_ord
SESSION00561,Graduate,History,2024-08-15,5.43,2,Studying,4,Assignment Completed,True,3.9,8,Thursday,0.3683241252302026,6-15,History,2
SESSION00562,Graduate,History,2024-09-17,9.99,2,Homework Help,2,Gave Up,False,1.9,9,Tuesday,0.20020020020020018,6-15,History,2
SESSION00563,Undergraduate,Computer Science,2025-04-06,52.35,19,Writing,3,Assignment Completed,True,2.3,4,Sunday,0.3629417382999045,31-60,Computer Science,1
SESSION00564,Undergraduate,Psychology,2024-09-15,11.29,4,Studying,2,Idea Drafted,True,1.8,9,Sunday,0.354295837023915,6-15,Psychology,1
SESSION00565,High School,Biology,2024-09-16,66.27,31,Writing,5,Idea Drafted,True,4.4,9,Monday,0.46778331069865703,60+,Biology,0
SESSION00566,High School,Business,2024-11-15,5.4,1,Coding,3,Gave Up,False,1.8,11,Friday,0.18518518518518517,6-15,Business,0
SESSION00567,High School,Computer Science,2024-07-31,21.48,5,Studying,3,Confused,True,2.3,7,Wednesday,0.23277467411545624,16-30,Computer Science,0
SESSION00568,High School,History,2024-07-08,12.83,3,Writing,5,Assignment Completed,True,4.3,7,Monday,0.2338269680436477,6-15,History,0
SESSION00569,Undergraduate,Computer Science,2024-10-01,12.97,6,Coding,4,Confused,False,4.3,10,Tuesday,0.4626060138781804,6-15,Computer Science,1
SESSION00570,Undergraduate,Math,2024-06-28,22.68,7,Studying,5,Assignment Completed,True,5.0,6,Friday,0.30864197530864196,16-30,Math,1
SESSION00571,Undergraduate,Computer Science,2025-06-15,9.19,2,Writing,3,Assignment Completed,True,2.2,6,Sunday,0.2176278563656148,6-15,Computer Science,1
SESSION00572,Undergraduate,Engineering,2025-02-07,11.11,3,Writing,5,Assignment Completed,True,5.0,2,Friday,0.27002700270027,6-15,Engineering,1
SESSION00573,Graduate,Biology,2024-11-29,11.88,2,Writing,4,Idea Drafted,True,4.1,11,Friday,0.16835016835016833,6-15,Biology,2
SESSION00574,Undergraduate,History,2024-08-09,32.02,7,Coding,4,Confused,False,5.0,8,Friday,0.21861336664584632,31-60,History,1
SESSION00575,Undergraduate,History,2024-10-10,13.64,3,Writing,1,Confused,True,1.0,10,Thursday,0.21994134897360704,6-15,History,1
SESSION00576,Undergraduate,Psychology,2025-02-28,14.73,6,Homework Help,4,Idea Drafted,False,4.6,2,Friday,0.40733197556008144,6-15,Psychology,1
SESSION00577,Undergraduate,History,2025-02-07,40.37,15,Homework Help,3,Assignment Completed,True,3.6,2,Friday,0.3715630418627694,31-60,History,1
SESSION00578,High School,Computer Science,2025-06-04,14.39,3,Coding,2,Confused,False,2.1,6,Wednesday,0.20847810979847115,6-15,Computer Science,0
SESSION00579,Undergraduate,Psychology,2024-12-15,14.63,4,Studying,3,Assignment Completed,True,3.2,12,Sunday,0.27341079972658916,6-15,Psychology,1
SESSION00580,Graduate,Engineering,2025-06-05,16.53,6,Brainstorming,5,Idea Drafted,False,3.7,6,Thursday,0.36297640653357527,16-30,Engineering,2
SESSION00581,High School,Computer Science,2024-09-13,2.31,1,Studying,3,Assignment Completed,True,2.7,9,Friday,0.4329004329004329,0-5,Computer Science,0
SESSION00582,Undergraduate,Psychology,2024-07-30,16.36,6,Writing,4,Idea Drafted,False,4.3,7,Tuesday,0.36674816625916873,16-30,Psychology,1
SESSION00583,Graduate,Math,2024-11-03,15.15,3,Homework Help,2,Assignment Completed,False,2.8,11,Sunday,0.198019801980198,16-30,Math,2
SESSION00584,Graduate,Business,2025-06-17,4.03,1,Coding,3,Confused,True,3.9,6,Tuesday,0.24813895781637715,0-5,Business,2
SESSION00585,High School,Biology,2024-09-23,42.17,14,Writing,2,Idea Drafted,True,2.2,9,Monday,0.3319895660422101,31-60,Biology,0
SESSION00586,Graduate,Computer Science,2025-02-16,13.2,3,Writing,3,Assignment Completed,False,2.9,2,Sunday,0.2272727272727273,6-15,Computer Science,2
SESSION00587,High School,Math,2024-08-09,71.83,18,Brainstorming,3,Assignment Completed,False,2.7,8,Friday,0.2505916747876932,60+,Math,0
SESSION00588,Undergraduate,Business,2024-07-30,63.2,14,Homework Help,5,Assignment Completed,True,3.9,7,Tuesday,0.22151898734177214,60+,Business,1
SESSION00589,Undergraduate,Math,2025-05-02,29.59,8,Writing,4,Assignment Completed,True,3.8,5,Friday,0.2703616086515715,16-30,Math,1
SESSION00590,High School,History,2024-09-29,45.47,10,Research,4,Assignment Completed,True,3.4,9,Sunday,0.21992522542335607,31-60,History,0
SESSION00591,High School,Math,2025-04-27,3.97,1,Writing,3,Assignment Completed,True,3.4,4,Sunday,0.2518891687657431,0-5,Math,0
SESSION00592,Graduate,Business,2025-02-11,19.27,6,Writing,4,Confused,False,3.3,2,Tuesday,0.3113648157758173,16-30,Business,2
SESSION00593,High School,Biology,2025-01-18,10.9,3,Homework Help,5,Confused,True,5.0,1,Saturday,0.27522935779816515,6-15,Biology,0
SESSION00594,Undergraduate,Biology,2025-04-09,5.46,1,Studying,3,Idea Drafted,True,3.8,4,Wednesday,0.18315018315018314,6-15,Biology,1
SESSION00595,High School,Engineering,2025-02-23,7.01,2,Coding,3,Assignment Completed,True,4.1,2,Sunday,0.28530670470756064,6-15,Engineering,0
SESSION00596,High School,Psychology,2025-06-23,28.63,6,Studying,3,Gave Up,True,3.6,6,Monday,0.20957038071952497,16-30,Psychology,0
SESSION00597,Graduate,Engineering,2025-04-15,8.1,2,Homework Help,3,Assignment Completed,False,2.4,4,Tuesday,0.2469135802469136,6-15,Engineering,2
SESSION00598,Undergraduate,History,2024-09-25,10.51,2,Writing,3,Idea Drafted,False,1.8,9,Wednesday,0.19029495718363465,6-15,History,1
SESSION00599,Undergraduate,Math,2024-07-11,27.04,6,Studying,3,Assignment Completed,True,3.8,7,Thursday,0.22189349112426035,16-30,Math,1
SESSION00600,Undergraduate,Biology,2024-12-25,7.43,3,Coding,5,Confused,False,4.0,12,Wednesday,0.4037685060565276,6-15,Biology,1
SESSION00601,Graduate,Engineering,2025-03-18,22.61,5,Coding,2,Gave Up,True,2.8,3,Tuesday,0.22114108801415303,16-30,Engineering,2
SESSION00602,Graduate,Psychology,2024-10-09,39.41,10,Writing,1,Idea Drafted,True,1.0,10,Wednesday,0.2537427048972342,31-60,Psychology,2
SESSION00603,Undergraduate,Psychology,2025-01-20,48.84,10,Studying,4,Gave Up,False,4.0,1,Monday,0.20475020475020472,31-60,Psychology,1
SESSION00604,Undergraduate,Biology,2024-08-27,16.72,6,Coding,2,Idea Drafted,True,1.0,8,Tuesday,0.35885167464114837,16-30,Biology,1
SESSION00605,Undergraduate,Computer Science,2025-03-06,26.47,10,Writing,3,Idea Drafted,True,2.8,3,Thursday,0.37778617302606726,16-30,Computer Science,1
SESSION00606,Undergraduate,History,2025-04-14,22.63,5,Homework Help,4,Idea Drafted,True,4.8,4,Monday,0.22094564737074682,16-30,History,1
SESSION00607,Graduate,Psychology,2025-03-21,26.09,9,Studying,4,Confused,True,2.5,3,Friday,0.34495975469528556,16-30,Psychology,2
SESSION00608,Undergraduate,Psychology,2025-04-02,9.95,2,Studying,4,Assignment Completed,False,4.4,4,Wednesday,0.20100502512562815,6-15,Psychology,1
SESSION00609,Undergraduate,Psychology,2024-06-26,28.53,8,Homework Help,3,Assignment Completed,True,4.0,6,Wednesday,0.28040658955485454,16-30,Psychology,1
SESSION00610,Undergraduate,Math,2025-06-18,21.93,7,Coding,5,Confused,False,4.4,6,Wednesday,0.31919744642042863,16-30,Math,1
SESSION00611,High School,History,2025-05-17,13.59,2,Coding,4,Confused,True,4.8,5,Saturday,0.14716703458425312,6-15,History,0
SESSION00612,Undergraduate,Computer Science,2024-12-31,8.2,1,Studying,4,Assignment Completed,True,3.0,12,Tuesday,0.12195121951219513,6-15,Computer Science,1
SESSION00613,Undergraduate,Psychology,2025-05-07,56.51,14,Coding,3,Gave Up,False,3.8,5,Wednesday,0.24774376216598834,31-60,Psychology,1
SESSION00614,Undergraduate,Psychology,2024-09-16,14.38,4,Coding,4,Assignment Completed,True,2.7,9,Monday,0.27816411682892905,6-15,Psychology,1
SESSION00615,Undergraduate,History,2025-04-29,13.26,3,Writing,4,Idea Drafted,True,5.0,4,Tuesday,0.22624434389140272,6-15,History,1
SESSION00616,Undergraduate,Math,2024-11-30,38.17,9,Homework Help,4,Idea Drafted,True,2.7,11,Saturday,0.23578726748755566,31-60,Math,1
SESSION00617,Undergraduate,Biology,2025-06-03,55.91,12,Writing,3,Gave Up,False,2.1,6,Tuesday,0.21463065641209086,31-60,Biology,1
SESSION00618,Undergraduate,Business,2024-10-30,10.15,2,Homework Help,4,Assignment Completed,True,4.4,10,Wednesday,0.19704433497536944,6-15,Business,1
SESSION00619,Undergraduate,Business,2024-08-01,45.44,9,Studying,5,Assignment Completed,True,5.0,8,Thursday,0.19806338028169015,31-60,Business,1
SESSION00620,Undergraduate,Business,2024-07-28,8.8,3,Writing,4,Assignment Completed,True,3.3,7,Sunday,0.3409090909090909,6-15,Business,1
SESSION00621,High School,Psychology,2025-01-05,23.57,4,Homework Help,4,Assignment Completed,True,3.9,1,Sunday,0.1697072549851506,16-30,Psychology,0
SESSION00622,Undergraduate,Business,2025-02-05,18.89,4,Writing,3,Assignment Completed,True,3.5,2,Wednesday,0.21175224986765484,16-30,Business,1
SESSION00623,High School,Psychology,2024-09-21,8.92,2,Homework Help,3,Confused,True,3.0,9,Saturday,0.2242152466367713,6-15,Psychology,0
SESSION00624,Undergraduate,Biology,2025-06-18,11.3,4,Writing,3,Idea Drafted,True,3.3,6,Wednesday,0.35398230088495575,6-15,Biology,1
SESSION00625,Undergraduate,Computer Science,2025-02-02,15.86,3,Writing,3,Idea Drafted,False,4.1,2,Sunday,0.18915510718789408,16-30,Computer Science,1
SESSION00626,Undergraduate,Computer Science,2024-10-09,5.68,1,Studying,3,Idea Drafted,True,1.6,10,Wednesday,0.17605633802816903,6-15,Computer Science,1
SESSION00627,Graduate,Biology,2024-06-24,23.98,8,Brainstorming,4,Idea Drafted,True,4.0,6,Monday,0.3336113427856547,16-30,Biology,2
SESSION00628,Undergraduate,Biology,2024-12-06,15.45,3,Writing,3,Idea Drafted,True,1.7,12,Friday,0.1941747572815534,16-30,Biology,1
SESSION00629,High School,Engineering,2025-03-21,3.12,1,Studying,1,Idea Drafted,False,1.0,3,Friday,0.3205128205128205,0-5,Engineering,0
SESSION00630,Undergraduate,Engineering,2024-11-06,27.07,8,Studying,3,Idea Drafted,False,3.5,11,Wednesday,0.2955301071296638,16-30,Engineering,1
SESSION00631,Undergraduate,Math,2025-06-21,24.58,8,Homework Help,4,Confused,True,3.2,6,Saturday,0.3254678600488202,16-30,Math,1
SESSION00632,Undergraduate,Psychology,2024-11-09,45.11,9,Studying,5,Idea Drafted,True,5.0,11,Saturday,0.19951230325870095,31-60,Psychology,1
SESSION00633,Undergraduate,History,2025-04-12,8.96,2,Writing,3,Idea Drafted,True,3.1,4,Saturday,0.2232142857142857,6-15,History,1
SESSION00634,Undergraduate,Math,2024-12-16,16.06,3,Studying,4,Assignment Completed,True,3.4,12,Monday,0.18679950186799504,16-30,Math,1
SESSION00635,High School,Engineering,2025-01-26,9.56,2,Homework Help,4,Idea Drafted,False,2.6,1,Sunday,0.20920502092050208,6-15,Engineering,0
SESSION00636,Undergraduate,Math,2025-03-21,15.78,3,Writing,4,Assignment Completed,True,2.5,3,Friday,0.19011406844106465,16-30,Math,1
SESSION00637,Undergraduate,Psychology,2024-08-26,27.53,6,Coding,2,Idea Drafted,True,1.0,8,Monday,0.21794406102433708,16-30,Psychology,1
SESSION00638,Undergraduate,Math,2024-07-04,46.68,18,Coding,4,Assignment Completed,True,3.1,7,Thursday,0.3856041131105398,31-60,Math,1
SESSION00639,Graduate,Engineering,2025-04-06,35.53,9,Coding,4,Gave Up,False,3.3,4,Sunday,0.2533070644525753,31-60,Engineering,2
SESSION00640,High School,Business,2024-07-31,17.93,6,Studying,3,Idea Drafted,True,2.2,7,Wednesday,0.33463469046291133,16-30,Business,0
SESSION00641,Graduate,History,2025-02-22,8.73,2,Coding,3,Gave Up,False,2.1,2,Saturday,0.2290950744558992,6-15,History,2
SESSION00642,Undergraduate,Psychology,2025-02-01,15.85,4,Coding,3,Assignment Completed,True,2.9,2,Saturday,0.25236593059936907,16-30,Psychology,1
SESSION00643,Graduate,Engineering,2024-07-02,11.01,3,Homework Help,2,Idea Drafted,True,2.4,7,Tuesday,0.2724795640326976,6-15,Engineering,2
SESSION00644,Undergraduate,Math,2025-03-10,16.65,6,Coding,2,Assignment Completed,True,1.0,3,Monday,0.3603603603603604,16-30,Math,1
SESSION00645,Undergraduate,Computer Science,2024-10-08,8.26,4,Homework Help,3,Assignment Completed,False,2.2,10,Tuesday,0.48426150121065376,6-15,Computer Science,1
SESSION00646,High School,History,2024-09-06,10.57,5,Writing,2,Idea Drafted,True,2.0,9,Friday,0.47303689687795647,6-15,History,0
SESSION00647,High School,History,2024-08-29,11.71,5,Studying,4,Confused,False,3.7,8,Thursday,0.4269854824935952,6-15,History,0
SESSION00648,Undergraduate,Math,2025-05-09,7.21,2,Homework Help,4,Confused,False,3.5,5,Friday,0.27739251040221913,6-15,Math,1
SESSION00649,Undergraduate,Biology,2024-08-23,4.24,1,Studying,3,Assignment Completed,True,3.0,8,Friday,0.23584905660377356,0-5,Biology,1
SESSION00650,Undergraduate,Computer Science,2024-09-22,4.94,1,Studying,5,Confused,False,5.0,9,Sunday,0.20242914979757085,0-5,Computer Science,1
SESSION00651,Graduate,Business,2025-04-06,36.76,14,Studying,4,Assignment Completed,True,4.2,4,Sunday,0.38084874863982593,31-60,Business,2
SESSION00652,Undergraduate,Psychology,2024-07-11,27.01,6,Coding,3,Assignment Completed,True,3.4,7,Thursday,0.22213994816734542,16-30,Psychology,1
SESSION00653,Undergraduate,Biology,2025-04-04,18.19,4,Coding,4,Idea Drafted,True,4.4,4,Friday,0.2199010445299615,16-30,Biology,1
SESSION00654,Undergraduate,Engineering,2024-09-01,17.61,8,Homework Help,3,Idea Drafted,True,3.0,9,Sunday,0.4542873367404884,16-30,Engineering,1
SESSION00655,Undergraduate,Computer Science,2024-09-08,7.0,2,Studying,4,Confused,True,3.0,9,Sunday,0.2857142857142857,6-15,Computer Science,1
SESSION00656,Undergraduate,Biology,2025-05-11,22.88,9,Homework Help,4,Idea Drafted,True,2.2,5,Sunday,0.3933566433566434,16-30,Biology,1
SESSION00657,Graduate,Psychology,2024-09-13,7.27,2,Writing,5,Assignment Completed,True,4.9,9,Friday,0.27510316368638243,6-15,Psychology,2
SESSION00658,Undergraduate,Math,2024-09-08,20.53,4,Writing,3,Idea Drafted,True,2.8,9,Sunday,0.1948368241597662,16-30,Math,1
SESSION00659,Undergraduate,Psychology,2024-08-14,12.09,4,Studying,4,Idea Drafted,False,3.8,8,Wednesday,0.3308519437551696,6-15,Psychology,1
SESSION00660,Undergraduate,Math,2024-10-16,27.3,6,Coding,4,Idea Drafted,True,4.7,10,Wednesday,0.21978021978021978,16-30,Math,1
SESSION00661,Undergraduate,History,2024-12-19,12.25,3,Writing,3,Idea Drafted,False,2.9,12,Thursday,0.24489795918367346,6-15,History,1
SESSION00662,Undergraduate,Biology,2024-07-17,10.24,3,Writing,4,Assignment Completed,True,4.6,7,Wednesday,0.29296875,6-15,Biology,1
SESSION00663,Graduate,Business,2025-03-07,6.77,1,Coding,3,Assignment Completed,True,3.2,3,Friday,0.14771048744460857,6-15,Business,2
SESSION00664,Undergraduate,Psychology,2024-12-15,22.15,4,Studying,5,Assignment Completed,True,5.0,12,Sunday,0.18058690744920994,16-30,Psychology,1
SESSION00665,Undergraduate,Business,2024-09-19,19.89,6,Coding,3,Assignment Completed,False,3.3,9,Thursday,0.30165912518853694,16-30,Business,1
SESSION00666,Undergraduate,Engineering,2025-02-19,43.9,9,Homework Help,4,Idea Drafted,True,3.1,2,Wednesday,0.2050113895216401,31-60,Engineering,1
SESSION00667,Undergraduate,History,2024-08-15,18.34,4,Studying,2,Idea Drafted,True,1.9,8,Thursday,0.21810250817884405,16-30,History,1
SESSION00668,Undergraduate,Biology,2024-07-06,41.1,17,Coding,4,Assignment Completed,True,4.7,7,Saturday,0.41362530413625304,31-60,Biology,1
SESSION00669,Undergraduate,History,2024-08-08,29.96,7,Writing,4,Idea Drafted,False,5.0,8,Thursday,0.2336448598130841,16-30,History,1
SESSION00670,Undergraduate,Computer Science,2025-04-01,30.96,9,Writing,4,Idea Drafted,False,4.2,4,Tuesday,0.29069767441860467,31-60,Computer Science,1
SESSION00671,High School,Business,2025-06-13,20.79,5,Homework Help,4,Assignment Completed,True,4.3,6,Friday,0.24050024050024052,16-30,Business,0
SESSION00672,Graduate,Business,2025-04-01,3.04,1,Homework Help,4,Idea Drafted,True,3.3,4,Tuesday,0.32894736842105265,0-5,Business,2
SESSION00673,Undergraduate,Biology,2024-09-11,36.14,7,Studying,3,Assignment Completed,True,2.4,9,Wednesday,0.19369120088544547,31-60,Biology,1
SESSION00674,High School,Math,2024-11-13,21.36,4,Homework Help,3,Assignment Completed,False,3.2,11,Wednesday,0.18726591760299627,16-30,Math,0
SESSION00675,High School,Computer Science,2025-02-22,21.21,6,Coding,1,Assignment Completed,True,1.1,2,Saturday,0.2828854314002829,16-30,Computer Science,0
SESSION00676,Graduate,Biology,2025-04-13,29.41,10,Homework Help,4,Assignment Completed,True,4.5,4,Sunday,0.34002040122407345,16-30,Biology,2
SESSION00677,Undergraduate,Computer Science,2025-05-31,14.0,6,Writing,3,Confused,True,4.9,5,Saturday,0.42857142857142855,6-15,Computer Science,1
SESSION00678,Undergraduate,History,2025-04-15,32.8,13,Writing,3,Assignment Completed,True,3.8,4,Tuesday,0.39634146341463417,31-60,History,1
SESSION00679,Undergraduate,History,2024-10-18,14.65,3,Writing,3,Assignment Completed,True,3.1,10,Friday,0.20477815699658702,6-15,History,1
SESSION00680,Undergraduate,Business,2025-05-14,11.14,2,Studying,3,Gave Up,True,4.6,5,Wednesday,0.17953321364452424,6-15,Business,1
SESSION00681,High School,Math,2025-03-17,15.09,5,Homework Help,3,Gave Up,True,2.8,3,Monday,0.3313452617627568,16-30,Math,0
SESSION00682,Undergraduate,Math,2024-12-08,9.89,2,Writing,4,Assignment Completed,True,3.9,12,Sunday,0.20222446916076844,6-15,Math,1
SESSION00683,Undergraduate,Biology,2024-08-22,13.56,6,Writing,2,Assignment Completed,True,1.0,8,Thursday,0.44247787610619466,6-15,Biology,1
SESSION00684,Undergraduate,Computer Science,2025-03-18,33.25,7,Coding,4,Confused,True,3.2,3,Tuesday,0.21052631578947367,31-60,Computer Science,1
SESSION00685,Undergraduate,Math,2024-07-18,17.06,6,Homework Help,3,Assignment Completed,True,2.1,7,Thursday,0.3516998827667058,16-30,Math,1
SESSION00686,High School,Business,2025-05-13,6.98,2,Studying,4,Assignment Completed,True,4.3,5,Tuesday,0.28653295128939826,6-15,Business,0
SESSION00687,Graduate,Math,2025-06-08,20.92,10,Brainstorming,2,Confused,False,3.1,6,Sunday,0.4780114722753346,16-30,Math,2
SESSION00688,Graduate,Business,2024-08-24,6.42,1,Homework Help,4,Confused,True,4.8,8,Saturday,0.1557632398753894,6-15,Business,2
SESSION00689,Graduate,Business,2024-12-24,23.41,6,Writing,4,Idea Drafted,True,4.2,12,Tuesday,0.25630072618539085,16-30,Business,2
SESSION00690,High School,Business,2024-11-17,29.7,6,Writing,3,Idea Drafted,False,2.3,11,Sunday,0.20202020202020202,16-30,Business,0
SESSION00691,High School,Math,2024-06-26,21.68,5,Homework Help,4,Gave Up,True,2.7,6,Wednesday,0.23062730627306274,16-30,Math,0
SESSION00692,Graduate,Psychology,2024-08-29,57.16,11,Brainstorming,3,Assignment Completed,False,2.9,8,Thursday,0.19244226731980407,31-60,Psychology,2
SESSION00693,Undergraduate,Computer Science,2024-11-16,2.67,1,Homework Help,3,Idea Drafted,True,3.8,11,Saturday,0.37453183520599254,0-5,Computer Science,1
SESSION00694,Undergraduate,Psychology,2024-07-07,24.85,7,Homework Help,3,Assignment Completed,True,2.7,7,Sunday,0.2816901408450704,16-30,Psychology,1
SESSION00695,Undergraduate,Engineering,2025-01-17,2.73,1,Coding,4,Assignment Completed,True,4.0,1,Friday,0.3663003663003663,0-5,Engineering,1
SESSION00696,Undergraduate,Psychology,2024-08-31,33.91,9,Writing,3,Confused,False,3.5,8,Saturday,0.2654084340902389,31-60,Psychology,1
SESSION00697,Undergraduate,Business,2025-03-16,23.59,6,Homework Help,3,Idea Drafted,True,2.4,3,Sunday,0.2543450614667232,16-30,Business,1
SESSION00698,Undergraduate,Computer Science,2025-05-17,26.8,7,Writing,3,Idea Drafted,True,4.0,5,Saturday,0.26119402985074625,16-30,Computer Science,1
SESSION00699,Undergraduate,Math,2025-06-05,5.09,1,Homework Help,4,Assignment Completed,True,3.9,6,Thursday,0.19646365422396858,6-15,Math,1
SESSION00700,Graduate,Psychology,2024-12-04,32.84,6,Research,3,Confused,False,2.9,12,Wednesday,0.18270401948842874,31-60,Psychology,2
SESSION00701,Undergraduate,Math,2024-08-05,34.66,9,Coding,5,Assignment Completed,False,5.0,8,Monday,0.259665320253895,31-60,Math,1
SESSION00702,High School,Math,2024-07-26,35.47,11,Homework Help,2,Idea Drafted,True,1.7,7,Friday,0.31012122920778123,31-60,Math,0
SESSION00703,Undergraduate,Engineering,2025-04-16,12.06,2,Coding,3,Assignment Completed,True,4.7,4,Wednesday,0.16583747927031509,6-15,Engineering,1
SESSION00704,High School,Computer Science,2024-08-24,5.34,1,Studying,2,Confused,True,2.1,8,Saturday,0.18726591760299627,6-15,Computer Science,0
